route_id,service_id,trip_id,trip_headsign,direction_id,shape_id
hcmc_11919222,hcmc_weekday,hcmc_11919222_trip_56,Ben Thanh,0,shape_hcmc_11919222
hcmc_11919222,hcmc_weekday,hcmc_11919222_trip_57,Ben Thanh,0,shape_hcmc_11919222
hcmc_11919222,hcmc_weekday,hcmc_11919222_trip_58,Ben Thanh,0,shape_hcmc_11919222
hcmc_11919222,hcmc_weekday,hcmc_11919222_trip_59,Ben Thanh,0,shape_hcmc_11919222
hcmc_11919222,hcmc_weekday,hcmc_11919222_trip_60,Ben Thanh,0,shape_hcmc_11919222
hcmc_11919222,hcmc_weekday,hcmc_11919222_trip_61,Ben Thanh,0,shape_hcmc_11919222
hcmc_11919222,hcmc_weekday,hcmc_11919222_trip_62,Ben Thanh,0,shape_hcmc_11919222
hcmc_11919222,hcmc_weekday,hcmc_11919222_trip_63,Ben Thanh,0,shape_hcmc_11919222
hcmc_11919222,hcmc_weekday,hcmc_11919222_trip_64,Ben Thanh,0,shape_hcmc_11919222
hcmc_11919222,hcmc_weekday,hcmc_11919222_trip_65,Ben Thanh,0,shape_hcmc_11919222
hcmc_11919222,hcmc_weekday,hcmc_11919222_trip_66,Ben Thanh,0,shape_hcmc_11919222
hcmc_11919222,hcmc_weekday,hcmc_11919222_trip_67,Ben Thanh,0,shape_hcmc_11919222
hcmc_11919222,hcmc_weekday,hcmc_11919222_trip_68,Ben Thanh,0,shape_hcmc_11919222
hcmc_11919222,hcmc_weekday,hcmc_11919222_trip_69,Ben Thanh,0,shape_hcmc_11919222
hcmc_11919222,hcmc_weekday,hcmc_11919222_trip_70,Ben Thanh,0,shape_hcmc_11919222
hcmc_11919222,hcmc_weekday,hcmc_11919222_trip_71,Ben Thanh,0,shape_hcmc_11919222
hcmc_11919222,hcmc_weekday,hcmc_11919222_trip_72,Ben Thanh,0,shape_hcmc_11919222
hcmc_11919222,hcmc_weekday,hcmc_11919222_trip_73,Ben Thanh,0,shape_hcmc_11919222
hcmc_11919222,hcmc_weekday,hcmc_11919222_trip_74,Ben Thanh,0,shape_hcmc_11919222
hcmc_11919222,hcmc_weekday,hcmc_11919222_trip_75,Ben Thanh,0,shape_hcmc_11919222
hcmc_11919222,hcmc_weekday,hcmc_11919222_trip_76,Ben Thanh,0,shape_hcmc_11919222
hcmc_11919222,hcmc_weekday,hcmc_11919222_trip_77,Ben Thanh,0,shape_hcmc_11919222
hcmc_11919222,hcmc_weekday,hcmc_11919222_trip_78,Ben Thanh,0,shape_hcmc_11919222
hcmc_11919222,hcmc_weekday,hcmc_11919222_trip_79,Ben Thanh,0,shape_hcmc_11919222
hcmc_11919222,hcmc_weekday,hcmc_11919222_trip_80,Ben Thanh,0,shape_hcmc_11919222
hcmc_11919222,hcmc_weekday,hcmc_11919222_trip_81,Ben Thanh,0,shape_hcmc_11919222
hcmc_11919222,hcmc_weekday,hcmc_11919222_trip_82,Ben Thanh,0,shape_hcmc_11919222
hcmc_11919222,hcmc_weekday,hcmc_11919222_trip_83,Ben Thanh,0,shape_hcmc_11919222
hcmc_11919222,hcmc_weekday,hcmc_11919222_trip_84,Ben Thanh,0,shape_hcmc_11919222
hcmc_11919222,hcmc_weekday,hcmc_11919222_trip_85,Ben Thanh,0,shape_hcmc_11919222
hcmc_11919222,hcmc_weekday,hcmc_11919222_trip_86,Ben Thanh,0,shape_hcmc_11919222
hcmc_11919222,hcmc_weekday,hcmc_11919222_trip_87,Ben Thanh,0,shape_hcmc_11919222
hcmc_11919222,hcmc_weekday,hcmc_11919222_trip_88,Ben Thanh,0,shape_hcmc_11919222
hcmc_11919222,hcmc_weekday,hcmc_11919222_trip_89,Ben Thanh,0,shape_hcmc_11919222
hcmc_11919222,hcmc_weekday,hcmc_11919222_trip_90,Ben Thanh,0,shape_hcmc_11919222
hcmc_11919222,hcmc_weekday,hcmc_11919222_trip_91,Ben Thanh,0,shape_hcmc_11919222
hcmc_11919222,hcmc_weekday,hcmc_11919222_trip_92,Ben Thanh,0,shape_hcmc_11919222
hcmc_11919222,hcmc_weekday,hcmc_11919222_trip_93,Ben Thanh,0,shape_hcmc_11919222
hcmc_11919222,hcmc_weekday,hcmc_11919222_trip_94,Ben Thanh,0,shape_hcmc_11919222
hcmc_11919222,hcmc_weekday,hcmc_11919222_trip_95,Ben Thanh,0,shape_hcmc_11919222
hcmc_11919222,hcmc_weekday,hcmc_11919222_trip_96,Ben Thanh,0,shape_hcmc_11919222
hcmc_11919222,hcmc_weekday,hcmc_11919222_trip_97,Ben Thanh,0,shape_hcmc_11919222
hcmc_11919222,hcmc_weekday,hcmc_11919222_trip_98,Ben Thanh,0,shape_hcmc_11919222
hcmc_11919222,hcmc_weekday,hcmc_11919222_trip_99,Ben Thanh,0,shape_hcmc_11919222
hcmc_11919222,hcmc_weekday,hcmc_11919222_trip_100,Ben Thanh,0,shape_hcmc_11919222
hcmc_11919222,hcmc_weekday,hcmc_11919222_trip_101,Ben Thanh,0,shape_hcmc_11919222
hcmc_11919222,hcmc_weekday,hcmc_11919222_trip_102,Ben Thanh,0,shape_hcmc_11919222
hcmc_11919223,hcmc_weekday,hcmc_11919223_trip_0,Suoi Tien Terminal,0,shape_hcmc_11919223
hcmc_11919223,hcmc_weekday,hcmc_11919223_trip_1,Suoi Tien Terminal,0,shape_hcmc_11919223
hcmc_11919223,hcmc_weekday,hcmc_11919223_trip_2,Suoi Tien Terminal,0,shape_hcmc_11919223
hcmc_11919223,hcmc_weekday,hcmc_11919223_trip_3,Suoi Tien Terminal,0,shape_hcmc_11919223
hcmc_11919223,hcmc_weekday,hcmc_11919223_trip_4,Suoi Tien Terminal,0,shape_hcmc_11919223
hcmc_11919223,hcmc_weekday,hcmc_11919223_trip_5,Suoi Tien Terminal,0,shape_hcmc_11919223
hcmc_11919223,hcmc_weekday,hcmc_11919223_trip_6,Suoi Tien Terminal,0,shape_hcmc_11919223
hcmc_11919223,hcmc_weekday,hcmc_11919223_trip_7,Suoi Tien Terminal,0,shape_hcmc_11919223
hcmc_11919223,hcmc_weekday,hcmc_11919223_trip_8,Suoi Tien Terminal,0,shape_hcmc_11919223
hcmc_11919223,hcmc_weekday,hcmc_11919223_trip_9,Suoi Tien Terminal,0,shape_hcmc_11919223
hcmc_11919223,hcmc_weekday,hcmc_11919223_trip_10,Suoi Tien Terminal,0,shape_hcmc_11919223
hcmc_11919223,hcmc_weekday,hcmc_11919223_trip_11,Suoi Tien Terminal,0,shape_hcmc_11919223
hcmc_11919223,hcmc_weekday,hcmc_11919223_trip_12,Suoi Tien Terminal,0,shape_hcmc_11919223
hcmc_11919223,hcmc_weekday,hcmc_11919223_trip_13,Suoi Tien Terminal,0,shape_hcmc_11919223
hcmc_11919223,hcmc_weekday,hcmc_11919223_trip_14,Suoi Tien Terminal,0,shape_hcmc_11919223
hcmc_11919223,hcmc_weekday,hcmc_11919223_trip_15,Suoi Tien Terminal,0,shape_hcmc_11919223
hcmc_11919223,hcmc_weekday,hcmc_11919223_trip_16,Suoi Tien Terminal,0,shape_hcmc_11919223
hcmc_11919223,hcmc_weekday,hcmc_11919223_trip_17,Suoi Tien Terminal,0,shape_hcmc_11919223
hcmc_11919223,hcmc_weekday,hcmc_11919223_trip_18,Suoi Tien Terminal,0,shape_hcmc_11919223
hcmc_11919223,hcmc_weekday,hcmc_11919223_trip_19,Suoi Tien Terminal,0,shape_hcmc_11919223
hcmc_11919223,hcmc_weekday,hcmc_11919223_trip_20,Suoi Tien Terminal,0,shape_hcmc_11919223
hcmc_11919223,hcmc_weekday,hcmc_11919223_trip_21,Suoi Tien Terminal,0,shape_hcmc_11919223
hcmc_11919223,hcmc_weekday,hcmc_11919223_trip_22,Suoi Tien Terminal,0,shape_hcmc_11919223
hcmc_11919223,hcmc_weekday,hcmc_11919223_trip_23,Suoi Tien Terminal,0,shape_hcmc_11919223
hcmc_11919223,hcmc_weekday,hcmc_11919223_trip_24,Suoi Tien Terminal,0,shape_hcmc_11919223
hcmc_11919223,hcmc_weekday,hcmc_11919223_trip_25,Suoi Tien Terminal,0,shape_hcmc_11919223
hcmc_11919223,hcmc_weekday,hcmc_11919223_trip_26,Suoi Tien Terminal,0,shape_hcmc_11919223
hcmc_11919223,hcmc_weekday,hcmc_11919223_trip_27,Suoi Tien Terminal,0,shape_hcmc_11919223
hcmc_11919223,hcmc_weekday,hcmc_11919223_trip_28,Suoi Tien Terminal,0,shape_hcmc_11919223
hcmc_11919223,hcmc_weekday,hcmc_11919223_trip_29,Suoi Tien Terminal,0,shape_hcmc_11919223
hcmc_11919223,hcmc_weekday,hcmc_11919223_trip_30,Suoi Tien Terminal,0,shape_hcmc_11919223
hcmc_11919223,hcmc_weekday,hcmc_11919223_trip_31,Suoi Tien Terminal,0,shape_hcmc_11919223
hcmc_11919223,hcmc_weekday,hcmc_11919223_trip_32,Suoi Tien Terminal,0,shape_hcmc_11919223
hcmc_11919223,hcmc_weekday,hcmc_11919223_trip_33,Suoi Tien Terminal,0,shape_hcmc_11919223
hcmc_11919223,hcmc_weekday,hcmc_11919223_trip_34,Suoi Tien Terminal,0,shape_hcmc_11919223
hcmc_11919223,hcmc_weekday,hcmc_11919223_trip_35,Suoi Tien Terminal,0,shape_hcmc_11919223
hcmc_11919223,hcmc_weekday,hcmc_11919223_trip_36,Suoi Tien Terminal,0,shape_hcmc_11919223
hcmc_11919223,hcmc_weekday,hcmc_11919223_trip_37,Suoi Tien Terminal,0,shape_hcmc_11919223
hcmc_11919223,hcmc_weekday,hcmc_11919223_trip_38,Suoi Tien Terminal,0,shape_hcmc_11919223
hcmc_11919223,hcmc_weekday,hcmc_11919223_trip_39,Suoi Tien Terminal,0,shape_hcmc_11919223
hcmc_11919223,hcmc_weekday,hcmc_11919223_trip_40,Suoi Tien Terminal,0,shape_hcmc_11919223
hcmc_11919223,hcmc_weekday,hcmc_11919223_trip_41,Suoi Tien Terminal,0,shape_hcmc_11919223
hcmc_11919223,hcmc_weekday,hcmc_11919223_trip_42,Suoi Tien Terminal,0,shape_hcmc_11919223
hcmc_11919223,hcmc_weekday,hcmc_11919223_trip_43,Suoi Tien Terminal,0,shape_hcmc_11919223
hcmc_11919223,hcmc_weekday,hcmc_11919223_trip_44,Suoi Tien Terminal,0,shape_hcmc_11919223
hcmc_11919223,hcmc_weekday,hcmc_11919223_trip_45,Suoi Tien Terminal,0,shape_hcmc_11919223
hcmc_11919223,hcmc_weekday,hcmc_11919223_trip_46,Suoi Tien Terminal,0,shape_hcmc_11919223
hcmc_11919223,hcmc_weekday,hcmc_11919223_trip_47,Suoi Tien Terminal,0,shape_hcmc_11919223
hcmc_11919223,hcmc_weekday,hcmc_11919223_trip_48,Suoi Tien Terminal,0,shape_hcmc_11919223
hcmc_11919223,hcmc_weekday,hcmc_11919223_trip_49,Suoi Tien Terminal,0,shape_hcmc_11919223
hcmc_11919223,hcmc_weekday,hcmc_11919223_trip_50,Suoi Tien Terminal,0,shape_hcmc_11919223
hcmc_11919223,hcmc_weekday,hcmc_11919223_trip_51,Suoi Tien Terminal,0,shape_hcmc_11919223
hcmc_11919223,hcmc_weekday,hcmc_11919223_trip_52,Suoi Tien Terminal,0,shape_hcmc_11919223
hcmc_11919223,hcmc_weekday,hcmc_11919223_trip_53,Suoi Tien Terminal,0,shape_hcmc_11919223
hcmc_11919223,hcmc_weekday,hcmc_11919223_trip_54,Suoi Tien Terminal,0,shape_hcmc_11919223
hcmc_11919223,hcmc_weekday,hcmc_11919223_trip_55,Suoi Tien Terminal,0,shape_hcmc_11919223
hcmc_11919223,hcmc_weekday,hcmc_11919223_trip_56,Suoi Tien Terminal,0,shape_hcmc_11919223
hcmc_11919223,hcmc_weekday,hcmc_11919223_trip_57,Suoi Tien Terminal,0,shape_hcmc_11919223
hcmc_11919223,hcmc_weekday,hcmc_11919223_trip_58,Suoi Tien Terminal,0,shape_hcmc_11919223
hcmc_11919223,hcmc_weekday,hcmc_11919223_trip_59,Suoi Tien Terminal,0,shape_hcmc_11919223
hcmc_11919223,hcmc_weekday,hcmc_11919223_trip_60,Suoi Tien Terminal,0,shape_hcmc_11919223
hcmc_11919223,hcmc_weekday,hcmc_11919223_trip_61,Suoi Tien Terminal,0,shape_hcmc_11919223
hcmc_11919223,hcmc_weekday,hcmc_11919223_trip_62,Suoi Tien Terminal,0,shape_hcmc_11919223
hcmc_11919223,hcmc_weekday,hcmc_11919223_trip_63,Suoi Tien Terminal,0,shape_hcmc_11919223
hcmc_11919223,hcmc_weekday,hcmc_11919223_trip_64,Suoi Tien Terminal,0,shape_hcmc_11919223
hcmc_11919223,hcmc_weekday,hcmc_11919223_trip_65,Suoi Tien Terminal,0,shape_hcmc_11919223
hcmc_11919223,hcmc_weekday,hcmc_11919223_trip_66,Suoi Tien Terminal,0,shape_hcmc_11919223
hcmc_11919223,hcmc_weekday,hcmc_11919223_trip_67,Suoi Tien Terminal,0,shape_hcmc_11919223
hcmc_11919223,hcmc_weekday,hcmc_11919223_trip_68,Suoi Tien Terminal,0,shape_hcmc_11919223
hcmc_11919223,hcmc_weekday,hcmc_11919223_trip_69,Suoi Tien Terminal,0,shape_hcmc_11919223
hcmc_11919223,hcmc_weekday,hcmc_11919223_trip_70,Suoi Tien Terminal,0,shape_hcmc_11919223
hcmc_11919223,hcmc_weekday,hcmc_11919223_trip_71,Suoi Tien Terminal,0,shape_hcmc_11919223
hcmc_11919223,hcmc_weekday,hcmc_11919223_trip_72,Suoi Tien Terminal,0,shape_hcmc_11919223
hcmc_11919223,hcmc_weekday,hcmc_11919223_trip_73,Suoi Tien Terminal,0,shape_hcmc_11919223
hcmc_11919223,hcmc_weekday,hcmc_11919223_trip_74,Suoi Tien Terminal,0,shape_hcmc_11919223
hcmc_11919223,hcmc_weekday,hcmc_11919223_trip_75,Suoi Tien Terminal,0,shape_hcmc_11919223
hcmc_11919223,hcmc_weekday,hcmc_11919223_trip_76,Suoi Tien Terminal,0,shape_hcmc_11919223
hcmc_11919223,hcmc_weekday,hcmc_11919223_trip_77,Suoi Tien Terminal,0,shape_hcmc_11919223
hcmc_11919223,hcmc_weekday,hcmc_11919223_trip_78,Suoi Tien Terminal,0,shape_hcmc_11919223
hcmc_11919223,hcmc_weekday,hcmc_11919223_trip_79,Suoi Tien Terminal,0,shape_hcmc_11919223
hcmc_11919223,hcmc_weekday,hcmc_11919223_trip_80,Suoi Tien Terminal,0,shape_hcmc_11919223
hcmc_11919223,hcmc_weekday,hcmc_11919223_trip_81,Suoi Tien Terminal,0,shape_hcmc_11919223
hcmc_11919223,hcmc_weekday,hcmc_11919223_trip_82,Suoi Tien Terminal,0,shape_hcmc_11919223
hcmc_11919223,hcmc_weekday,hcmc_11919223_trip_83,Suoi Tien Terminal,0,shape_hcmc_11919223
hcmc_11919223,hcmc_weekday,hcmc_11919223_trip_84,Suoi Tien Terminal,0,shape_hcmc_11919223
hcmc_11919223,hcmc_weekday,hcmc_11919223_trip_85,Suoi Tien Terminal,0,shape_hcmc_11919223
hcmc_11919223,hcmc_weekday,hcmc_11919223_trip_86,Suoi Tien Terminal,0,shape_hcmc_11919223
hcmc_11919223,hcmc_weekday,hcmc_11919223_trip_87,Suoi Tien Terminal,0,shape_hcmc_11919223
hcmc_11919223,hcmc_weekday,hcmc_11919223_trip_88,Suoi Tien Terminal,0,shape_hcmc_11919223
hcmc_11919223,hcmc_weekday,hcmc_11919223_trip_89,Suoi Tien Terminal,0,shape_hcmc_11919223
hcmc_11919223,hcmc_weekday,hcmc_11919223_trip_90,Suoi Tien Terminal,0,shape_hcmc_11919223
hcmc_11919223,hcmc_weekday,hcmc_11919223_trip_91,Suoi Tien Terminal,0,shape_hcmc_11919223
hcmc_11919223,hcmc_weekday,hcmc_11919223_trip_92,Suoi Tien Terminal,0,shape_hcmc_11919223
hcmc_11919223,hcmc_weekday,hcmc_11919223_trip_93,Suoi Tien Terminal,0,shape_hcmc_11919223
hcmc_11919223,hcmc_weekday,hcmc_11919223_trip_94,Suoi Tien Terminal,0,shape_hcmc_11919223
hcmc_11919223,hcmc_weekday,hcmc_11919223_trip_95,Suoi Tien Terminal,0,shape_hcmc_11919223
hcmc_11919223,hcmc_weekday,hcmc_11919223_trip_96,Suoi Tien Terminal,0,shape_hcmc_11919223
hcmc_11919223,hcmc_weekday,hcmc_11919223_trip_97,Suoi Tien Terminal,0,shape_hcmc_11919223
hcmc_11919223,hcmc_weekday,hcmc_11919223_trip_98,Suoi Tien Terminal,0,shape_hcmc_11919223
hcmc_11919223,hcmc_weekday,hcmc_11919223_trip_99,Suoi Tien Terminal,0,shape_hcmc_11919223
hcmc_11919223,hcmc_weekday,hcmc_11919223_trip_100,Suoi Tien Terminal,0,shape_hcmc_11919223
hcmc_11919223,hcmc_weekday,hcmc_11919223_trip_101,Suoi Tien Terminal,0,shape_hcmc_11919223
hcmc_11919223,hcmc_weekday,hcmc_11919223_trip_102,Suoi Tien Terminal,0,shape_hcmc_11919223
