route_id,service_id,trip_id,trip_headsign,direction_id,shape_id
ho chi minh city_23,service_daily,trip_ho chi minh city_23_0_49,Bến xe Chợ Lớn - Ngã ba Giồng - Cầu Lớn,0,shape_ho chi minh city_23_out
ho chi minh city_23,service_daily,trip_ho chi minh city_23_0_50,Cầu Lớn - Ngã ba Giồng - Bến xe Chợ Lớn,0,shape_ho chi minh city_23_out
ho chi minh city_24,service_daily,trip_ho chi minh city_24_0_51,Bến xe Miền Đông - Hóc Môn,0,shape_ho chi minh city_24_out
ho chi minh city_24,service_daily,trip_ho chi minh city_24_0_52,Hóc Môn - Bến xe Miền Đông,0,shape_ho chi minh city_24_out
ho chi minh city_25,service_daily,trip_ho chi minh city_25_0_53,Bến xe Quận 8 - Khu dân cư Vĩnh Lộc A,0,shape_ho chi minh city_25_out
ho chi minh city_25,service_daily,trip_ho chi minh city_25_0_54,Khu dân cư Vĩnh Lộc A - Bến xe Quận 8,0,shape_ho chi minh city_25_out
ho chi minh city_27,service_daily,trip_ho chi minh city_27_0_55,Bến xe Sài Gòn - Âu Cơ - Bến xe An Sương,0,shape_ho chi minh city_27_out
ho chi minh city_27,service_daily,trip_ho chi minh city_27_0_56,Bến xe An Sương - Âu Cơ - Bến xe Sài Gòn,0,shape_ho chi minh city_27_out
ho chi minh city_28,service_daily,trip_ho chi minh city_28_0_57,Bến xe Sài Gòn - Chợ Xuân Thới Thượng,0,shape_ho chi minh city_28_out
ho chi minh city_28,service_daily,trip_ho chi minh city_28_0_58,Chợ Xuân Thới Thượng - Bến xe Sài Gòn,0,shape_ho chi minh city_28_out
ho chi minh city_29,service_daily,trip_ho chi minh city_29_0_59,Phà Cát Lái - Chợ Nông sản Thủ Đức,0,shape_ho chi minh city_29_out
ho chi minh city_29,service_daily,trip_ho chi minh city_29_0_60,Chợ Nông sản Thủ Đức - Phà Cát Lái,0,shape_ho chi minh city_29_out
ho chi minh city_30,service_daily,trip_ho chi minh city_30_0_61,Chợ Tân Hương - Bến xe buýt Văn Thánh,0,shape_ho chi minh city_30_out
ho chi minh city_30,service_daily,trip_ho chi minh city_30_0_62,Bến xe buýt Văn Thánh - Chợ Tân Hương,0,shape_ho chi minh city_30_out
ho chi minh city_31,service_daily,trip_ho chi minh city_31_0_63,Đại học Tôn Đức Thắng - Bến Thành - Đại học Văn Lang,0,shape_ho chi minh city_31_out
ho chi minh city_31,service_daily,trip_ho chi minh city_31_0_64,Đại học Văn Lang - Bến Thành - Đại học Tôn Đức Thắng,0,shape_ho chi minh city_31_out
ho chi minh city_32,service_daily,trip_ho chi minh city_32_0_65,Bến xe Miền Tây - Bến xe Ngã tư Ga,0,shape_ho chi minh city_32_out
ho chi minh city_32,service_daily,trip_ho chi minh city_32_0_66,Bến xe Ngã tư Ga - Bến xe Miền Tây,0,shape_ho chi minh city_32_out
ho chi minh city_33,service_daily,trip_ho chi minh city_33_0_67,Bến xe An Sương - Suối Tiên - Đại học Quốc gia,0,shape_ho chi minh city_33_out
ho chi minh city_33,service_daily,trip_ho chi minh city_33_0_68,Đại học Quốc gia - Suối Tiên - Bến xe An Sương,0,shape_ho chi minh city_33_out
ho chi minh city_34,service_daily,trip_ho chi minh city_34_0_69,Bến xe Sài Gòn - Bến xe Quận 8,0,shape_ho chi minh city_34_out
ho chi minh city_34,service_daily,trip_ho chi minh city_34_0_70,Bến xe Quận 8 - Bến xe Sài Gòn,0,shape_ho chi minh city_34_out
ho chi minh city_36,service_daily,trip_ho chi minh city_36_0_71,Bến Thành - Thới An,0,shape_ho chi minh city_36_out
ho chi minh city_36,service_daily,trip_ho chi minh city_36_0_72,Thới An - Bến Thành,0,shape_ho chi minh city_36_out
ho chi minh city_38,service_daily,trip_ho chi minh city_38_0_73,Khu dân cư Tân Quy - Bến Thành - Đầm Sen,0,shape_ho chi minh city_38_out
ho chi minh city_38,service_daily,trip_ho chi minh city_38_0_74,Đầm Sen - Bến Thành - Khu dân cư Tân Quy,0,shape_ho chi minh city_38_out
ho chi minh city_39,service_daily,trip_ho chi minh city_39_0_75,Bến Thành - Võ Văn Kiệt - Bến xe Miền Tây,0,shape_ho chi minh city_39_out
ho chi minh city_39,service_daily,trip_ho chi minh city_39_0_76,Bến xe Miền Tây - Võ Văn Kiệt - Bến Thành,0,shape_ho chi minh city_39_out
ho chi minh city_41,service_daily,trip_ho chi minh city_41_0_77,Bến xe Miền Tây - Ngã tư Bốn xã - Bến xe An Sương,0,shape_ho chi minh city_41_out
ho chi minh city_41,service_daily,trip_ho chi minh city_41_0_78,Bến xe An Sương - Ngã tư Bốn xã - Bến xe Miền Tây,0,shape_ho chi minh city_41_out
ho chi minh city_43,service_daily,trip_ho chi minh city_43_0_79,Bến xe Miền Đông - Phà Cát Lái,0,shape_ho chi minh city_43_out
ho chi minh city_43,service_daily,trip_ho chi minh city_43_0_80,Phà Cát Lái - Bến xe Miền Đông,0,shape_ho chi minh city_43_out
ho chi minh city_44,service_daily,trip_ho chi minh city_44_0_81,Cảng Quận 4 - Bình Quới,0,shape_ho chi minh city_44_out
ho chi minh city_44,service_daily,trip_ho chi minh city_44_0_82,Bình Quới - Cảng Quận 4,0,shape_ho chi minh city_44_out
ho chi minh city_45,service_daily,trip_ho chi minh city_45_0_83,Đại học Kinh tế - Bến Thành - Bến xe Miền Đông,0,shape_ho chi minh city_45_out
ho chi minh city_45,service_daily,trip_ho chi minh city_45_0_84,Bến xe Miền Đông - Bến Thành - Đại học Kinh tế,0,shape_ho chi minh city_45_out
ho chi minh city_46,service_daily,trip_ho chi minh city_46_0_85,Công viên Tôn Thất Thuyết - Bến Mễ Cốc,0,shape_ho chi minh city_46_out
ho chi minh city_46,service_daily,trip_ho chi minh city_46_0_86,Bến Mễ Cốc - Công viên Tôn Thất Thuyết,0,shape_ho chi minh city_46_out
ho chi minh city_47,service_daily,trip_ho chi minh city_47_0_87,Bến xe Chợ Lớn - Quốc lộ 50 - Hưng Long,0,shape_ho chi minh city_47_out
ho chi minh city_47,service_daily,trip_ho chi minh city_47_0_88,Hưng Long - Quốc lộ 50 - Bến xe Chợ Lớn,0,shape_ho chi minh city_47_out
ho chi minh city_48,service_daily,trip_ho chi minh city_48_0_89,Bến xe Tân Phú - Chợ Hiệp Thành,0,shape_ho chi minh city_48_out
ho chi minh city_48,service_daily,trip_ho chi minh city_48_0_90,Chợ Hiệp Thành - Bến xe Tân Phú,0,shape_ho chi minh city_48_out
ho chi minh city_50,service_daily,trip_ho chi minh city_50_0_91,Đại học Bách khoa - Đại học Quốc gia,0,shape_ho chi minh city_50_out
ho chi minh city_50,service_daily,trip_ho chi minh city_50_0_92,Đại học Quốc gia - Đại học Bách khoa,0,shape_ho chi minh city_50_out
ho chi minh city_52,service_daily,trip_ho chi minh city_52_0_93,Bến Thành - Đại học Quốc gia,0,shape_ho chi minh city_52_out
ho chi minh city_52,service_daily,trip_ho chi minh city_52_0_94,Đại học Quốc gia - Bến Thành,0,shape_ho chi minh city_52_out
ho chi minh city_53,service_daily,trip_ho chi minh city_53_0_95,Lê Hồng Phong - Đại học Quốc gia,0,shape_ho chi minh city_53_out
ho chi minh city_53,service_daily,trip_ho chi minh city_53_0_96,Đại học Quốc gia - Lê Hồng Phong,0,shape_ho chi minh city_53_out
ho chi minh city_55,service_daily,trip_ho chi minh city_55_0_97,Công viên Phần mềm Quang Trung - Bến xe buýt Văn Thánh,0,shape_ho chi minh city_55_out
ho chi minh city_55,service_daily,trip_ho chi minh city_55_0_98,Bến xe buýt Văn Thánh - Công viên Phần mềm Quang Trung,0,shape_ho chi minh city_55_out
ho chi minh city_56,service_daily,trip_ho chi minh city_56_0_99,Bến xe Chợ Lớn - Bến xe Miền Đông mới,0,shape_ho chi minh city_56_out
ho chi minh city_56,service_daily,trip_ho chi minh city_56_0_100,Bến xe Miền Đông mới - Bến xe Chợ Lớn,0,shape_ho chi minh city_56_out
ho chi minh city_57,service_daily,trip_ho chi minh city_57_0_101,Chợ Phước Bình - Trường Trung học phổ thông Hiệp Bình,0,shape_ho chi minh city_57_out
ho chi minh city_57,service_daily,trip_ho chi minh city_57_0_102,Trường Trung học phổ thông Hiệp Bình - Chợ Phước Bình,0,shape_ho chi minh city_57_out
ho chi minh city_58,service_daily,trip_ho chi minh city_58_0_103,Bến xe Ngã tư Ga - Khu công nghiệp Đông Nam,0,shape_ho chi minh city_58_out
ho chi minh city_58,service_daily,trip_ho chi minh city_58_0_104,Khu công nghiệp Đông Nam - Bến xe Ngã tư Ga,0,shape_ho chi minh city_58_out
ho chi minh city_59,service_daily,trip_ho chi minh city_59_0_105,Bến xe Quận 8 - Bến xe Ngã tư Ga,0,shape_ho chi minh city_59_out
ho chi minh city_59,service_daily,trip_ho chi minh city_59_0_106,Bến xe Ngã tư Ga - Bến xe Quận 8,0,shape_ho chi minh city_59_out
ho chi minh city_60-1,service_daily,trip_ho chi minh city_60-1_0_107,Bến xe Miền Tây - Bến xe Biên Hòa,0,shape_ho chi minh city_60-1_out
ho chi minh city_60-1,service_daily,trip_ho chi minh city_60-1_0_108,Bến xe Biên Hòa - Bến xe Miền Tây,0,shape_ho chi minh city_60-1_out
ho chi minh city_60-2,service_daily,trip_ho chi minh city_60-2_0_109,Đại học Nông Lâm - Bến xe Phú Túc,0,shape_ho chi minh city_60-2_out
ho chi minh city_60-2,service_daily,trip_ho chi minh city_60-2_0_110,Bến xe Phú Túc - Đại học Nông Lâm,0,shape_ho chi minh city_60-2_out
ho chi minh city_60-3,service_daily,trip_ho chi minh city_60-3_0_111,Bến xe Miền Đông - Khu công nghiệp Nhơn Trạch,0,shape_ho chi minh city_60-3_out
ho chi minh city_60-3,service_daily,trip_ho chi minh city_60-3_0_112,Khu công nghiệp Nhơn Trạch - Bến xe Miền Đông,0,shape_ho chi minh city_60-3_out
ho chi minh city_61,service_daily,trip_ho chi minh city_61_0_113,Bến xe Chợ Lớn - Bến xe buýt Lê Minh Xuân,0,shape_ho chi minh city_61_out
ho chi minh city_61,service_daily,trip_ho chi minh city_61_0_114,Bến xe buýt Lê Minh Xuân - Bến xe Chợ Lớn,0,shape_ho chi minh city_61_out
ho chi minh city_61-3,service_daily,trip_ho chi minh city_61-3_0_115,Bến xe An Sương - Bến xe Thủ Dầu Một,0,shape_ho chi minh city_61-3_out
ho chi minh city_61-3,service_daily,trip_ho chi minh city_61-3_0_116,Bến xe Thủ Dầu Một - Bến xe An Sương,0,shape_ho chi minh city_61-3_out
ho chi minh city_61-8,service_daily,trip_ho chi minh city_61-8_0_117,Bến xe Thủ Dầu Một - Bến xe Miền Đông,0,shape_ho chi minh city_61-8_out
ho chi minh city_61-8,service_daily,trip_ho chi minh city_61-8_0_118,Bến xe Miền Đông - Bến xe Thủ Dầu Một,0,shape_ho chi minh city_61-8_out
ho chi minh city_62,service_daily,trip_ho chi minh city_62_0_119,Bến xe Quận 8 - Thới An,0,shape_ho chi minh city_62_out
ho chi minh city_62,service_daily,trip_ho chi minh city_62_0_120,Thới An - Bến xe Quận 8,0,shape_ho chi minh city_62_out
ho chi minh city_62-1,service_daily,trip_ho chi minh city_62-1_0_121,Bến xe Chợ Lớn - Bến xe Tân Trụ,0,shape_ho chi minh city_62-1_out
ho chi minh city_62-1,service_daily,trip_ho chi minh city_62-1_0_122,Bến xe Tân Trụ - Bến xe Chợ Lớn,0,shape_ho chi minh city_62-1_out
ho chi minh city_62-2,service_daily,trip_ho chi minh city_62-2_0_123,Bến xe Chợ Lớn - Ngã ba Tân Lân,0,shape_ho chi minh city_62-2_out
ho chi minh city_62-2,service_daily,trip_ho chi minh city_62-2_0_124,Ngã ba Tân Lân - Bến xe Chợ Lớn,0,shape_ho chi minh city_62-2_out
ho chi minh city_62-5,service_daily,trip_ho chi minh city_62-5_0_125,Bến xe An Sương - Bến xe Hậu Nghĩa,0,shape_ho chi minh city_62-5_out
ho chi minh city_62-5,service_daily,trip_ho chi minh city_62-5_0_126,Bến xe Hậu Nghĩa - Bến xe An Sương,0,shape_ho chi minh city_62-5_out
ho chi minh city_62-6,service_daily,trip_ho chi minh city_62-6_0_127,Bến xe Chợ Lớn - Bến xe Hậu Nghĩa,0,shape_ho chi minh city_62-6_out
ho chi minh city_62-6,service_daily,trip_ho chi minh city_62-6_0_128,Bến xe Hậu Nghĩa - Bến xe Chợ Lớn,0,shape_ho chi minh city_62-6_out
ho chi minh city_62-7,service_daily,trip_ho chi minh city_62-7_0_129,Bến xe Chợ Lớn - Bến xe Đức Huệ,0,shape_ho chi minh city_62-7_out
ho chi minh city_62-7,service_daily,trip_ho chi minh city_62-7_0_130,Bến xe Đức Huệ - Bến xe Chợ Lớn,0,shape_ho chi minh city_62-7_out
ho chi minh city_62-8,service_daily,trip_ho chi minh city_62-8_0_131,Bến xe Chợ Lớn - Bến xe Tân An,0,shape_ho chi minh city_62-8_out
ho chi minh city_62-8,service_daily,trip_ho chi minh city_62-8_0_132,Bến xe Tân An - Bến xe Chợ Lớn,0,shape_ho chi minh city_62-8_out
ho chi minh city_62-9,service_daily,trip_ho chi minh city_62-9_0_133,Bến xe Quận 8 - Thị xã Gò Công,0,shape_ho chi minh city_62-9_out
ho chi minh city_62-9,service_daily,trip_ho chi minh city_62-9_0_134,Thị xã Gò Công - Bến xe Quận 8,0,shape_ho chi minh city_62-9_out
ho chi minh city_62-10,service_daily,trip_ho chi minh city_62-10_0_135,Bến xe Chợ Lớn - Thanh Vĩnh Đông,0,shape_ho chi minh city_62-10_out
ho chi minh city_62-10,service_daily,trip_ho chi minh city_62-10_0_136,Thanh Vĩnh Đông - Bến xe Chợ Lớn,0,shape_ho chi minh city_62-10_out
ho chi minh city_62-11,service_daily,trip_ho chi minh city_62-11_0_137,Bến xe Quận 8 - Bến xe Tân Tập,0,shape_ho chi minh city_62-11_out
ho chi minh city_62-11,service_daily,trip_ho chi minh city_62-11_0_138,Bến xe Tân Tập - Bến xe Quận 8,0,shape_ho chi minh city_62-11_out
ho chi minh city_63-1,service_daily,trip_ho chi minh city_63-1_0_139,Bến xe Tân Phú - Bến xe Tiền Giang,0,shape_ho chi minh city_63-1_out
ho chi minh city_63-1,service_daily,trip_ho chi minh city_63-1_0_140,Bến xe Tiền Giang - Bến xe Tân Phú,0,shape_ho chi minh city_63-1_out
ho chi minh city_64,service_daily,trip_ho chi minh city_64_0_141,Bến xe Miền Đông - Đầm Sen,0,shape_ho chi minh city_64_out
ho chi minh city_64,service_daily,trip_ho chi minh city_64_0_142,Đầm Sen - Bến xe Miền Đông,0,shape_ho chi minh city_64_out
ho chi minh city_65,service_daily,trip_ho chi minh city_65_0_143,Bến Thành - Cách mạng Tháng 8 - Bến xe An Sương,0,shape_ho chi minh city_65_out
ho chi minh city_65,service_daily,trip_ho chi minh city_65_0_144,Bến xe An Sương - Cách mạng Tháng 8 - Bến Thành,0,shape_ho chi minh city_65_out
ho chi minh city_67,service_daily,trip_ho chi minh city_67_0_145,Bến xe Miền Đông cũ - Bến xe Miền Đông mới,0,shape_ho chi minh city_67_out
ho chi minh city_67,service_daily,trip_ho chi minh city_67_0_146,Bến xe Miền Đông mới - Bến xe Miền Đông cũ,0,shape_ho chi minh city_67_out
ho chi minh city_68,service_daily,trip_ho chi minh city_68_0_147,Bến xe Chợ Lớn - Đại học Tài chính-Marketing,0,shape_ho chi minh city_68_out
ho chi minh city_68,service_daily,trip_ho chi minh city_68_0_148,Đại học Tài chính-Marketing - Bến xe Chợ Lớn,0,shape_ho chi minh city_68_out
ho chi minh city_69,service_daily,trip_ho chi minh city_69_0_149,Bến xe Sài Gòn - Khu dân cư Vĩnh Lộc,0,shape_ho chi minh city_69_out
ho chi minh city_69,service_daily,trip_ho chi minh city_69_0_150,Khu dân cư Vĩnh Lộc - Bến xe Sài Gòn,0,shape_ho chi minh city_69_out
ho chi minh city_70,service_daily,trip_ho chi minh city_70_0_151,Tân Quy - Bến Súc,0,shape_ho chi minh city_70_out
ho chi minh city_70,service_daily,trip_ho chi minh city_70_0_152,Bến Súc - Tân Quy,0,shape_ho chi minh city_70_out
ho chi minh city_70-1,service_daily,trip_ho chi minh city_70-1_0_153,Bến xe Củ Chi - Bến xe Tây Ninh,0,shape_ho chi minh city_70-1_out
ho chi minh city_70-1,service_daily,trip_ho chi minh city_70-1_0_154,Bến xe Tây Ninh - Bến xe Củ Chi,0,shape_ho chi minh city_70-1_out
ho chi minh city_70-2,service_daily,trip_ho chi minh city_70-2_0_155,Bến xe Củ Chi - Tòa Thánh - Khu du lịch Núi Bà Đen,0,shape_ho chi minh city_70-2_out
ho chi minh city_70-2,service_daily,trip_ho chi minh city_70-2_0_156,Khu du lịch Núi Bà Đen - Tòa Thánh - Bến xe Củ Chi,0,shape_ho chi minh city_70-2_out
ho chi minh city_71,service_daily,trip_ho chi minh city_71_0_157,Bến xe An Sương - Phật Cô Đơn,0,shape_ho chi minh city_71_out
ho chi minh city_71,service_daily,trip_ho chi minh city_71_0_158,Phật Cô Đơn - Bến xe An Sương,0,shape_ho chi minh city_71_out
ho chi minh city_72,service_daily,trip_ho chi minh city_72_0_159,Bến xe Sài Gòn - Hiệp Phước,0,shape_ho chi minh city_72_out
ho chi minh city_72,service_daily,trip_ho chi minh city_72_0_160,Hiệp Phước - Bến xe Sài Gòn,0,shape_ho chi minh city_72_out
ho chi minh city_72-1,service_daily,trip_ho chi minh city_72-1_0_161,Sân bay Tân Sơn Nhất - Bến xe Vũng Tàu,0,shape_ho chi minh city_72-1_out
ho chi minh city_72-1,service_daily,trip_ho chi minh city_72-1_0_162,Bến xe Vũng Tàu - Sân bay Tân Sơn Nhất,0,shape_ho chi minh city_72-1_out
ho chi minh city_73,service_daily,trip_ho chi minh city_73_0_163,Chợ Bình Chánh - Bến xe buýt Lê Minh Xuân,0,shape_ho chi minh city_73_out
ho chi minh city_73,service_daily,trip_ho chi minh city_73_0_164,Bến xe buýt Lê Minh Xuân - Chợ Bình Chánh,0,shape_ho chi minh city_73_out
ho chi minh city_74,service_daily,trip_ho chi minh city_74_0_165,Bến xe An Sương - Bến xe Củ Chi,0,shape_ho chi minh city_74_out
ho chi minh city_74,service_daily,trip_ho chi minh city_74_0_166,Bến xe Củ Chi - Bến xe An Sương,0,shape_ho chi minh city_74_out
ho chi minh city_75,service_daily,trip_ho chi minh city_75_0_167,Bến xe Sài Gòn - Cần Giờ,0,shape_ho chi minh city_75_out
ho chi minh city_75,service_daily,trip_ho chi minh city_75_0_168,Cần Giờ - Bến xe Sài Gòn,0,shape_ho chi minh city_75_out
ho chi minh city_76,service_daily,trip_ho chi minh city_76_0_169,Long Phước - Bến xe Miền Đông mới,0,shape_ho chi minh city_76_out
ho chi minh city_76,service_daily,trip_ho chi minh city_76_0_170,Bến xe Miền Đông mới - Long Phước,0,shape_ho chi minh city_76_out
ho chi minh city_78,service_daily,trip_ho chi minh city_78_0_171,Bến xe Thới An - Ngã ba Giồng - Cầu Lớn,0,shape_ho chi minh city_78_out
ho chi minh city_78,service_daily,trip_ho chi minh city_78_0_172,Cầu Lớn - Ngã ba Giồng - Bến xe Thới An,0,shape_ho chi minh city_78_out
ho chi minh city_79,service_daily,trip_ho chi minh city_79_0_173,Bến xe Củ Chi - Đền Bến Dược,0,shape_ho chi minh city_79_out
ho chi minh city_79,service_daily,trip_ho chi minh city_79_0_174,Đền Bến Dược - Bến xe Củ Chi,0,shape_ho chi minh city_79_out
ho chi minh city_81,service_daily,trip_ho chi minh city_81_0_175,Bến xe Chợ Lớn - Lê Minh Xuân,0,shape_ho chi minh city_81_out
ho chi minh city_81,service_daily,trip_ho chi minh city_81_0_176,Lê Minh Xuân - Bến xe Chợ Lớn,0,shape_ho chi minh city_81_out
ho chi minh city_84,service_daily,trip_ho chi minh city_84_0_177,Bến xe Chợ Lớn - Tân Túc,0,shape_ho chi minh city_84_out
ho chi minh city_84,service_daily,trip_ho chi minh city_84_0_178,Tân Túc - Bến xe Chợ Lớn,0,shape_ho chi minh city_84_out
ho chi minh city_85,service_daily,trip_ho chi minh city_85_0_179,Bến xe An Sương - Khu công nghiệp Nhị Xuân,0,shape_ho chi minh city_85_out
ho chi minh city_85,service_daily,trip_ho chi minh city_85_0_180,Khu công nghiệp Nhị Xuân - Bến xe An Sương,0,shape_ho chi minh city_85_out
ho chi minh city_87,service_daily,trip_ho chi minh city_87_0_181,Bến xe Củ Chi - An Nhơn Tây,0,shape_ho chi minh city_87_out
ho chi minh city_87,service_daily,trip_ho chi minh city_87_0_182,An Nhơn Tây - Bến xe Củ Chi,0,shape_ho chi minh city_87_out
