stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url
hanoi_stop_9010637712,Trước đối diện cửa hàng nhựa tiền phong Minh Sáu,,21.095308,105.435754,,
hanoi_stop_9010637714,Trường Trung học cơ sở trung tâm nghiên cứu bò và đồng cỏ Ba Vì,,21.100976,105.428625,,
hanoi_stop_9010637716,Đối diện số 505 Tản Lĩnh,,21.105387,105.423169,,
hanoi_stop_9010673524,Trước ngã 3 Vườn quốc gia Ba Vì 60m (Chiều đi Đá Chông),,21.103847,105.414948,,
hanoi_stop_9010673526,Đối diện trường Trung học cơ sở Tản Lĩnh,,21.110009,105.408051,,
hanoi_stop_9010673528,UBND xã Tản Lĩnh,,21.114792,105.403629,,
hanoi_stop_9010673530,Công ty Đầu tư Thương mại P&T,,21.118999,105.399257,,
hanoi_stop_9010673532,Trước Cầu Kìm 50m,,21.123507,105.394641,,
hanoi_stop_9010673534,Đối diện quầy thuốc số 62,,21.123511,105.390278,,
hanoi_stop_9010673536,Đối diện xăng dầu Toàn Thắng,,21.121208,105.387729,,
hanoi_stop_9010673538,Đối diện nhôm kính cao cấp Tuấn Hà,,21.119468,105.380305,,
hanoi_stop_9010673540,Trước lối vào Khu du lịch Đầm Long 150m,,21.119039,105.369370,,
hanoi_stop_9010673542,Cửa hàng sửa chữa ô tô xe máy Tam Uy,,21.120587,105.366382,,
hanoi_stop_9010673544,"Cửa hàng Kiều Lan, thôn 6, Ba Trại, Ba Vì",,21.126403,105.355144,,
hanoi_stop_9010673546,Quầy thuốc số 24,,21.129234,105.347316,,
hanoi_stop_9010673548,Cửa hàng nhựa Tiền Phong Sỹ Hương,,21.133988,105.339289,,
hanoi_stop_9010673550,Qua cổng xóm Tân Trại 30m,,21.140743,105.331088,,
hanoi_stop_12083496449,Đối điện Siêu thị đồ gỗ Ngọc Chiến,,21.147767,105.318823,,
hanoi_stop_9010673552,"Đối điện Siêu Thị Đồ gỗ Ngọc Chiến, Xóm Đồi Chùa - Thôn 6- Thuần Mỹ",,21.153365,105.311009,,
hanoi_stop_9010673554,Trước đối diện đường vào xã Thuần Mỹ 20m,,21.159045,105.304697,,
hanoi_stop_9010673556,Trước đối diện xóm 17 làng Đan Thê 30m,,21.170039,105.301649,,
hanoi_stop_9010673558,"Xóm 4, Lò Năm Tư",,21.175767,105.300761,,
hanoi_stop_13607303384,Đối diện Thôn Sơn Đà,,21.179025,105.304979,,
hanoi_stop_9010673559,"Qua Xóm 4, Lò Năm Tư 19m",,21.175525,105.300700,,
hanoi_stop_9010673557,Qua xóm 17 làng Đan Thê 10m,,21.170391,105.301448,,
hanoi_stop_9010673555,Qua đối diện đường vào xã Thuần Mỹ 30m,,21.158735,105.304553,,
hanoi_stop_9010673553,"Qua Đại lý Dũng Thảo 15m, xóm Đồi Chùa - Thôn 6 - Thuần Mỹ",,21.153008,105.311194,,
hanoi_stop_12083496450,Qua Đại lý Dũng Thảo 15m,,21.147868,105.318461,,
hanoi_stop_9010673551,Trước đối diện cổng xóm Tân Trại,,21.140617,105.331054,,
hanoi_stop_9010673549,Trước cổng làng văn hóa thôn 2 Ba Trại,,21.133852,105.339302,,
hanoi_stop_9010673547,Trước UBND xã Ba Trại 40m,,21.129138,105.347425,,
hanoi_stop_9010673545,Cửa hàng Thức Hoa (qua trường Tiểu học Ba Trại A 50M),,21.126230,105.354898,,
hanoi_stop_9010673543,Đối diện cửa hàng sửa chữa ô tô xe máy Hồng Sơn,,21.120911,105.365669,,
hanoi_stop_9010673541,Qua đối diện đường vào Khu du lịch Đầm Long 100m,,21.119373,105.370503,,
hanoi_stop_9010673539,Trước cửa hàng sửa chữa xe máy Quang Vượng,,21.119317,105.380377,,
hanoi_stop_9010673537,Trước ngã ba Ao Vua 100m,,21.121780,105.388704,,
hanoi_stop_9010673535,Trung tâm thương mại miền núi Tản Lĩnh,,21.123817,105.390915,,
hanoi_stop_9010673533,Qua Cầu Kìm 50m,,21.123175,105.394830,,
hanoi_stop_9010673531,Trước cửa hàng ga Dũng Tính,,21.118851,105.399152,,
hanoi_stop_9010673529,Đối diện UBND xã Tản Lĩnh,,21.114573,105.403563,,
hanoi_stop_9010673527,Trường Trung học cơ sở Tản Lĩnh,,21.110141,105.407740,,
hanoi_stop_9010673525,Trước ngã ba Vườn quốc gia Ba Vì 50m (Chiều đi Bến xe Sơn Tây),,21.103992,105.413421,,
hanoi_stop_9010673517,Trước ngã ba cây xăng Tản Lĩnh 100m,,21.105220,105.423193,,
hanoi_stop_9010637715,Trước đối diện trường Trung học cơ sở trung tâm nghiên cứu bò và đồng cỏ Ba Vì 40m,,21.101033,105.428052,,
hanoi_stop_9010637713,Trước cửa hàng nhựa tiền phong Minh Sáu,,21.095622,105.435442,,
hanoi_stop_9010637711,Trước đối diện đường vào khu du lịch Khoang Xanh - Suối Tiên 70m,,21.085144,105.435278,,
hanoi_stop_9010637709,Đối diện trường Tiểu học Yên Bài khu C,,21.076300,105.433774,,
hanoi_stop_9010637706,Qua đối diện trường bắn Ba Vành 40m,,21.068682,105.435163,,
hanoi_stop_9010637704,Trước trường mầm non Yên Bài A 40m,,21.056587,105.438689,,
hanoi_stop_9010637702,Quầy thuốc Yên Bài,,21.047745,105.440398,,
hanoi_stop_9010637700,Đối diện làng văn hóa thôn Quảng Phúc,,21.037092,105.445904,,
hanoi_stop_9010637698,Trước cổng doanh trại Quân đội nhân dân Việt Nam 10m,,21.028012,105.452537,,
hanoi_stop_9010637696,Trước 30m đối diện Xưởng thực hành Trường Cao đẳng công nghiệp kỹ thuật Trần Hưng Đạo,,21.014747,105.463257,,
hanoi_stop_9010637694,Qua ngã tư Yên Bình 70m,,21.009872,105.468534,,
hanoi_stop_9010637672,Trước cổng trung tâm đào tạo lái xe Hùng Vương 50m,,21.002538,105.478411,,
hanoi_stop_9010637670,Qua 30m Công ty Cổ phần An Thinh Group,,20.995384,105.488107,,
hanoi_stop_9010637668,Đại lý sữa Ất Thảo,,20.991500,105.495211,,
hanoi_stop_9010637666,Trước 30m đường vào thôn Trại Mới,,20.989418,105.504430,,
hanoi_stop_9010637664,Công ty Cổ phần Xây dựng Tiến An,,20.989663,105.510975,,
hanoi_stop_9010637662,Đại lý sữa Lan Anh,,20.990072,105.515353,,
hanoi_stop_9010637660,Trước vòng xuyến đường vào trường Đại học FPT 70m,,21.009484,105.522989,,
hanoi_stop_13607303385,Thôn Sơn Đà,,21.179087,105.305099,,
hanoi_stop_13697659015,Đối diện Viettel Post Hòa Lạc,,21.021305,105.549444,,
hanoi_stop_9013469842,Ngã 3 Miếu Đầm - Đại lộ Thăng Long,,21.003193,105.780790,,
hanoi_stop_9013469843,Nhà CT3A Khu đô thị Mễ Trì Thượng,,21.004509,105.775868,,
hanoi_stop_9013469844,Tòa nhà CH103 đường nội bộ Khu đô thị Splendora,,21.015690,105.723471,,
hanoi_stop_9013469839,Qua cổng A Làng Văn hóa Du lịch các dân tộc Việt Nam 30m,,21.021858,105.458753,,
hanoi_stop_8946031023,Đối diện tòa nhà Viettel Hòa Lạc,,21.008791,105.530351,,
hanoi_stop_8946031021,Đối diện trường PTTH Hòa Lạc,,21.000315,105.533104,,
hanoi_stop_8808913245,Cầu vượt An Khánh,,21.010575,105.718791,,
hanoi_stop_9013469853,Phố Chợ - An Khánh,,21.009000,105.720183,,
hanoi_stop_9013469854,Xóm chùa Đình Vân Lũng,,21.004164,105.721402,,
hanoi_stop_9013469856,Đối diện tòa nhà 18T1 - Khu đô thị Sudico,,21.004352,105.727932,,
hanoi_stop_9013469859,Qua 100m ngã 3 Đại lộ Thăng Long-Lê Quang Đạo,,21.003254,105.774863,,
hanoi_stop_9013469860,Công ty Viễn thông Viettel,,21.001987,105.780749,,
hanoi_stop_9013469861,Khu đô thị Vinhomes Green Bay,,21.001477,105.785499,,
hanoi_stop_9013469862,Tòa nhà Thăng Long Number One,,21.003161,105.790446,,
hanoi_stop_11534004850,Trung tâm Dịch vụ Tài Chính Bộ Tài Chính,,21.005089,105.531267,,
hanoi_stop_11554362830,KĐT Vinhome Smart City,,21.006227,105.734831,,
hanoi_stop_9014725458,Nhà máy SYM Hà Đông,,20.970086,105.751419,,
hanoi_stop_9014725460,Ngõ 534 Lê Trọng Tấn - Hà Đông,,20.976610,105.747243,,
hanoi_stop_9014725462,Ngõ Chùa Phổ Quang,,20.981447,105.743155,,
hanoi_stop_9014725466,Qua ngã tư đường 72 cũ - Lê Trọng Tấn - Hà Đông,,20.995014,105.735447,,
hanoi_stop_9014725468,Đối diện CV Thiên đường Bảo Sơn,,21.000089,105.733878,,
hanoi_stop_9013469857,Tòa Nhà 18T1 - Khu Đô Thị Sudico,,21.004528,105.727715,,
hanoi_stop_9014725471,631 đê Song Phương,,21.011455,105.698960,,
hanoi_stop_9014725473,Ngã 3 đường Yên Sở - đê Song Phương,,21.016136,105.696849,,
hanoi_stop_9014725475,Trường Trung học cơ sở xã Song Phương,,21.018176,105.694037,,
hanoi_stop_9014725477,Cổng làng văn hóa thôn Tiền Lệ,,21.021140,105.682477,,
hanoi_stop_9014725485,377 đê Song Phương,,21.027682,105.685133,,
hanoi_stop_9014725487,Đường vào chùa Ngụ,,21.033299,105.682324,,
hanoi_stop_9014725489,Ngã ba Đắc Sở 2,,21.035854,105.678588,,
hanoi_stop_9014725492,Ngõ 121 đê Song Phương,,21.038383,105.674673,,
hanoi_stop_9014725494,Uỷ ban nhân dân xã Yên Sở,,21.043055,105.673107,,
hanoi_stop_9014725496,Qua ngã 3 đường 422,,21.046322,105.672208,,
hanoi_stop_9014725498,373 đê Cát Quế,,21.051414,105.672821,,
hanoi_stop_9014725500,Ngã ba Ba Chàng - Minh Khai,,21.058182,105.673632,,
hanoi_stop_9014725502,Ngã ba đường Đồng Tâm - Minh Khai,,21.065002,105.673358,,
hanoi_stop_9014725504,Trước đối diện làng văn hóa thôn Thống Nhất,,21.072894,105.666611,,
hanoi_stop_12579123790,Khu đô thị Geleximco A - Lê Trọng Tấn,,21.004577,105.732450,,
hanoi_stop_12579123796,Đình làng Tháp Thượng,,21.080561,105.663741,,
hanoi_stop_9014725505,Qua làng văn hóa thôn Thống Nhất,,21.072680,105.666646,,
hanoi_stop_9014725503,Đối diện ngã ba đường Đồng Tâm - Minh Khai,,21.065090,105.673202,,
hanoi_stop_9014725501,Đối diện ngã ba Ba Chàng - Minh Khai,,21.058877,105.673525,,
hanoi_stop_9014725499,Thôn 7 Cát Quế,,21.051615,105.672738,,
hanoi_stop_9014725497,Trước ngã 3 đường 422,,21.046269,105.672111,,
hanoi_stop_9014725495,Đối diện Uỷ ban nhân dân xã Yên Sở,,21.042803,105.672929,,
hanoi_stop_9014725493,Đối diện khu dân cư thôn 6 Cổng Cầu,,21.038215,105.674651,,
hanoi_stop_9014725490,Đối diện ngã ba Đắc Sở 2,,21.035448,105.678685,,
hanoi_stop_9014725488,Đối diện đường vào chùa Ngụ,,21.032886,105.682640,,
hanoi_stop_9014725486,Đối diện ngã 3 Yên Thái - Yên Sở,,21.027950,105.684899,,
hanoi_stop_9014725478,Đối diện cổng làng văn hóa thôn Tiền Lệ,,21.020927,105.682493,,
hanoi_stop_9014725476,Trường Trung học cơ sở xã Song Phương,,21.018068,105.693912,,
hanoi_stop_9014725474,Đối diện ngã 3 đường Yên Sở - đê Song Phương,,21.015711,105.697067,,
hanoi_stop_9014725472,Đối diện 643 đê Song Phương,,21.010532,105.699036,,
hanoi_stop_9014725469,CV Thiên đường Bảo Sơn,,20.999980,105.733580,,
hanoi_stop_9014725467,Gần ngã tư đường 72 cũ - Lê Trọng Tấn - Hà Đông,,20.994764,105.735205,,
hanoi_stop_9014725463,Đối diện Ngõ Chùa Phổ Quang,,20.982063,105.742004,,
hanoi_stop_9014725461,Đối diện Ngõ 534 Lê Trọng Tấn - Hà Đông,,20.976670,105.746924,,
hanoi_stop_9014725459,Đối diện Nhà máy Sym Hà Đông,,20.969868,105.751256,,
hanoi_stop_12579123797,Đối diện Đình làng Nhạn Tháp,,21.081741,105.662836,,
hanoi_stop_12579123791,Đối diện Khu đô thị Geleximco A - Lê Trọng Tấn,,21.004494,105.732220,,
hanoi_stop_9017576131,Đối diện Công ty TNHH Thái Hưng,,21.134695,105.511332,,
hanoi_stop_9017576133,249 La Thành,,21.141638,105.509143,,
hanoi_stop_9017576135,Phòng công chứng số 8 La Thành - Sơn Tây,,21.147001,105.504369,,
hanoi_stop_9017576141,Khu công nghiệp Phú Thịnh,,21.146256,105.499202,,
hanoi_stop_9017576143,Công ty Xây dựng Nga Thịnh,,21.150296,105.493431,,
hanoi_stop_9017576145,Ngõ 284 Yên Thịnh,,21.153149,105.489901,,
hanoi_stop_9017576147,Lối rẽ cầu Vĩnh Thịnh,,21.155020,105.482907,,
hanoi_stop_9017576149,Ngã 3 bến phà Đường Lâm (chiều đi Tây Đằng),,21.156900,105.477153,,
hanoi_stop_9017576151,Đường vào Chùa Mía,,21.163968,105.470791,,
hanoi_stop_9017576153,Cửa hàng vật liệu xây dựng Mạnh Thắng,,21.166198,105.466628,,
hanoi_stop_9017576155,Đối diện đường vào xã Cam Thượng,,21.168479,105.462422,,
hanoi_stop_11537292307,Cty hóa dệt Hà Tây - Chi nhánh 2,,21.171842,105.456162,,
hanoi_stop_9017576158,Trại giống Đông Quang Ba Vì,,21.174198,105.452590,,
hanoi_stop_9017576160,UBND xã Đông Quang,,21.178218,105.448554,,
hanoi_stop_9017576162,Đối diện trạm y tế Đông Quang,,21.182215,105.444087,,
hanoi_stop_9017576164,559 Chu Minh,,21.188416,105.437024,,
hanoi_stop_9017576166,397 Phố Nả,,21.190979,105.434177,,
hanoi_stop_9017576168,Công an huyện Ba Vì,,21.196626,105.426678,,
hanoi_stop_9017576170,Cạnh tường rào Huyện ủy Ba Vì,,21.199551,105.422979,,
hanoi_stop_9017576172,Tòa án Nhân dân huyện Ba Vì,,21.201855,105.420187,,
hanoi_stop_9017576174,Đối diện siêu thị Lan Chi,,21.206802,105.416164,,
hanoi_stop_9017576176,Trung tâm Giáo dục thường xuyên Ba Vì,,21.210615,105.413459,,
hanoi_stop_9017576178,Bệnh viện Đa khoa Ba Vì,,21.214567,105.410118,,
hanoi_stop_9017576180,Trước ngã 3 Đồng Bảng - Đồng Thái,,21.215242,105.403784,,
hanoi_stop_9017576182,Khu di tích lịch sử Cây đa Bác Hồ,,21.214667,105.389623,,
hanoi_stop_11537292308,Qua đối diện cổng Công viên Vĩnh Hằng 40m,,21.214206,105.381464,,
hanoi_stop_11537292309,Trước đối diện cửa hàng Nhựa Tiền Phong Chỉ Duy,,21.213648,105.370830,,
hanoi_stop_11537292311,Cửa hàng Nhựa Tiền Phong Chỉ Duy,,21.213525,105.370757,,
hanoi_stop_11537292312,Trước cổng cổng viên Vĩnh Hằng,,21.213750,105.380319,,
hanoi_stop_11537292313,Qua đối diện Khu di tích lịch sử cây Đa Bác Hồ - DT411 60m,,21.214584,105.389098,,
hanoi_stop_9017576181,Ngã ba Đồng Bảng - Đồng Thái,,21.215109,105.403872,,
hanoi_stop_9017576179,Nha khoa Phương Anh,,21.214541,105.409910,,
hanoi_stop_9017576177,Công ty Điện máy Thắng Tần,,21.209991,105.413627,,
hanoi_stop_9017576175,Siêu thị Lan Chi,,21.206247,105.416503,,
hanoi_stop_9017576173,Công ty Điện lực Ba Vì,,21.202033,105.419641,,
hanoi_stop_9017576171,Cửa hàng vật tư thiết bị Duy Dũng,,21.199763,105.422428,,
hanoi_stop_9017576169,Sân vận động Quảng Oai,,21.197180,105.425682,,
hanoi_stop_9017576167,602 Phố Nả,,21.190783,105.434116,,
hanoi_stop_9017576165,Trung tâm thương mại Lực Tiến,,21.187059,105.438269,,
hanoi_stop_9017576163,Trạm y tế Đông Quang,,21.181273,105.444758,,
hanoi_stop_9017576161,Đối diện Trung học cơ sở Đông Quang,,21.177733,105.448735,,
hanoi_stop_9017576159,Trước đối diện Trại giống Ba Vì,,21.174218,105.452315,,
hanoi_stop_9017576157,Đối diện Công ty Hóa dệt Hà Tây - Chi nhánh 2,,21.172133,105.455186,,
hanoi_stop_9017576156,Trước đường vào xã Cam Thượng,,21.168451,105.462122,,
hanoi_stop_9017576154,Cửa hàng xăng dầu Tùng Lâm,,21.166182,105.466306,,
hanoi_stop_9017576152,Phố Mía,,21.163692,105.470889,,
hanoi_stop_9017576150,Ngã 3 bến phà Đường Lâm,,21.156241,105.477330,,
hanoi_stop_9017576148,Khu di tích Văn Miếu Sơn Tây,,21.154737,105.483329,,
hanoi_stop_9017576146,Cửa hàng vật liệu xây dựng Thu Hương,,21.154219,105.487628,,
hanoi_stop_9017576144,Xăng dầu Văn Miếu,,21.149099,105.494406,,
hanoi_stop_9017576142,187 La Thành (Sơn Tây),,21.146032,105.499110,,
hanoi_stop_9017576136,Kho bạc Sơn Tây,,21.146792,105.504815,,
hanoi_stop_9017576134,194 La Thành (Sơn Tây),,21.140738,105.509387,,
hanoi_stop_9017576132,19 La Thành (Sơn Tây),,21.135531,105.511006,,
hanoi_stop_11166521210,Đối diện chung cư HH2 Bắc Hà - 48 Tố Hữu,,20.997899,105.794441,,
hanoi_stop_9019312704,Đối diện công trình cảnh quan Công viên Hồ Phùng Khoang,,20.995734,105.791253,,
hanoi_stop_9019312706,Gần lối vào trường Trung học phổ thông Trung Văn,,20.993970,105.788701,,
hanoi_stop_9019312708,Trước ngã 4 Trung Văn - Tố Hữu 100m,,20.991471,105.784231,,
hanoi_stop_9019312710,Trước nhà chờ Mỗ Lao 30m,,20.988288,105.779622,,
hanoi_stop_9019312712,Qua ngã 3 Thanh Bình - Mỗ Lao 70m,,20.985705,105.780080,,
hanoi_stop_9019312714,UBND Phường Mỗ Lao,,20.985614,105.783858,,
hanoi_stop_9019312716,Nhà LK3C-6 Bắc Hà,,20.983576,105.788219,,
hanoi_stop_9019290564,Sau ngã tư Mậu Lương - Phúc La 50m,,20.957284,105.789042,,
hanoi_stop_9019290567,Gần cổng khu nhà ở Hưng Thịnh,,20.949233,105.786427,,
hanoi_stop_9019290614,Đối diện đường vào Khu đô thị Thanh Hà,,20.939695,105.783885,,
hanoi_stop_9019290616,Đối diện HH02E - KĐT Thanh Hà,,20.934708,105.783339,,
hanoi_stop_9019312617,Đối diện đường vào sân Golf Thanh Hà 10m,,20.929627,105.783475,,
hanoi_stop_9019312621,Qua 50m cầu Khê Tang,,20.919061,105.783917,,
hanoi_stop_9019312623,Lối vào làng văn hóa Thôn Hạ,,20.909984,105.785763,,
hanoi_stop_9019312625,Đối diện đường vào Trại tạm giam Thanh Xuân,,20.891824,105.794120,,
hanoi_stop_9019312627,Cách 100m Ngã tư cống Sông Ái,,20.887566,105.789087,,
hanoi_stop_9019312629,Làng Đại Định,,20.887908,105.784347,,
hanoi_stop_9019312636,Qua đối diện đường vào trường Trung học phổ thông Thanh Xuân 70m,,20.886561,105.780823,,
hanoi_stop_9019312638,Cạnh Công ty Kona,,20.887390,105.774666,,
hanoi_stop_9019312640,Đối diện Bưu điện Bình Đà,,20.888245,105.765269,,
hanoi_stop_9019312644,UBND thị trấn Vân Đình,,20.733733,105.770477,,
hanoi_stop_9019312647,Cầu Vân Đình,,20.727215,105.771662,,
hanoi_stop_9019312648,Qua đối điện đường vào Bệnh viện Vân Đình 100m,,20.724201,105.772536,,
hanoi_stop_9019312651,Đối diện đình Thái Đường,,20.714768,105.767846,,
hanoi_stop_9019312652,Đối diện cây xăng Vạn Thái,,20.712020,105.767238,,
hanoi_stop_9019312654,Đối diện cây xăng Thái Đường,,20.706800,105.764086,,
hanoi_stop_9019312656,Đối diện đường vào làng Nội Xá,,20.700650,105.762058,,
hanoi_stop_9019312658,Đầu đê Hòa Xá,,20.691354,105.753232,,
hanoi_stop_9019312660,Trước Trung tâm Viettel Mỹ Đức,,20.688988,105.748693,,
hanoi_stop_9019312662,UBND huyện Mỹ Đức,,20.686246,105.743797,,
hanoi_stop_9019312668,Nghĩa trang liệt sỹ huyện Mỹ Đức,,20.683950,105.743269,,
hanoi_stop_9019312669,Qua 100m Trường Trung học phổ thông Mỹ Đức A,,20.679403,105.748013,,
hanoi_stop_9019312671,Đối diện đường vào Bệnh viện Đa khoa huyện Mỹ Đức,,20.675764,105.751979,,
hanoi_stop_9019312673,Đối diện cây xăng Đại Hưng,,20.665774,105.763376,,
hanoi_stop_9019312675,Đối diện đường vào làng Trinh Tiết,,20.663238,105.767848,,
hanoi_stop_9019312677,Trước 200m cổng làng Kim Bôi,,20.654386,105.777906,,
hanoi_stop_9019312679,Đường vào xã Hùng Tiến,,20.641916,105.783815,,
hanoi_stop_9019312683,Đối diện Trạm Y Tế Xã Đốc Tín,,20.628808,105.787793,,
hanoi_stop_9019312685,Lối vào trường Trung học phổ thông Mỹ Đức C,,20.627869,105.782663,,
hanoi_stop_9019312687,Trước 100m trạm bơm Bạch Tuyết,,20.625310,105.776296,,
hanoi_stop_11542412969,Đối diện 293 Đại Nghĩa - Thị trấn Đại Nghĩa,,20.682136,105.745245,,
hanoi_stop_11542412970,Đối diện cổng chủa Đại Bi,,20.658966,105.774805,,
hanoi_stop_12083496439,Trường Trung học cơ sở Newton,,20.925142,105.783659,,
hanoi_stop_12579155904,Trường Trung học cơ sở Bình Minh,,20.887977,105.770455,,
hanoi_stop_9019312695,Nhà Văn Hóa Thôn Hội Xá,,20.619197,105.781100,,
hanoi_stop_9019312697,Qua 200m đối diện Điện Máy Xanh,,20.617152,105.783457,,
hanoi_stop_9019312699,Nhà thờ Họ Vương,,20.615384,105.785323,,
hanoi_stop_9019312688,Đối diện trạm bơm Bạch Tuyết,,20.625628,105.777069,,
hanoi_stop_9019312686,Đối diện lối vào trường Trung học phổ thông Mỹ Đức C,,20.627744,105.782845,,
hanoi_stop_9019312684,Trạm y tế xã Đốc Tín,,20.629709,105.788096,,
hanoi_stop_9019312680,Đối diện đường vào Xã Hùng Tiến,,20.641984,105.784030,,
hanoi_stop_9019312678,Qua 200m cổng làng Kim Bôi,,20.654644,105.777962,,
hanoi_stop_9019312676,Trước 50m đường vào làng Trinh Tiết,,20.663450,105.767838,,
hanoi_stop_9019312674,Cây Xăng Đại Hưng,,20.666008,105.763404,,
hanoi_stop_9019312672,Trước 50m đường vào Bệnh viện Đa khoa huyện Mỹ Đức,,20.675382,105.752742,,
hanoi_stop_9019312670,Gần đường vào trường PTTH Mỹ Đức A,,20.679306,105.748377,,
hanoi_stop_9019312667,Công an huyện Mỹ Đức,,20.685038,105.742455,,
hanoi_stop_9019312663,Đối diện UBND huyện Mỹ Đức,,20.685952,105.742935,,
hanoi_stop_9019312661,Qua đối diện Trung tâm Viettel Mỹ Đức 50m,,20.689228,105.749523,,
hanoi_stop_9019312659,"Qua đầu đê Hòa Xá, Cây xăng",,20.691465,105.753808,,
hanoi_stop_9019312657,Qua đường vào làng Nội Xá,,20.701470,105.762307,,
hanoi_stop_9019312655,Cây xăng Thái Đường,,20.706292,105.764053,,
hanoi_stop_9019312653,Cây xăng Vạn Thái,,20.712087,105.767404,,
hanoi_stop_9019312650,Cột mốc Km28 - Quốc Lộ 21B,,20.716128,105.768071,,
hanoi_stop_9019312649,Trước đường vào Bệnh viện Vân Đình 50m,,20.723704,105.772627,,
hanoi_stop_9019312646,Cầu Vân Đình,,20.727677,105.771813,,
hanoi_stop_9019312645,308 -310 Thị trấn Vân Đình,,20.733385,105.770600,,
hanoi_stop_9019312641,Bưu điện Bình Đà,,20.888066,105.764808,,
hanoi_stop_9019312639,Đối diện Trường Trung học phổ thông Thanh Oai B,,20.887537,105.772802,,
hanoi_stop_9019312637,Trước đường vào trường Trung học phổ thông Thanh Xuân 30m,,20.886548,105.779828,,
hanoi_stop_9019312630,Làng Đại Định,,20.887523,105.784005,,
hanoi_stop_9019312628,Đối diện điểm cách 100m Ngã tư cống Sông Ái,,20.887278,105.789266,,
hanoi_stop_9019312626,Gần đường vào Trại tạm giam Thanh Xuân,,20.892015,105.794398,,
hanoi_stop_9019312624,Đối diện làng văn hóa Thôn Hạ,,20.910273,105.786072,,
hanoi_stop_9019312622,Trước 100m cầu Khê Tang,,20.919050,105.784291,,
hanoi_stop_9019312620,Trường mầm non Newton,,20.925328,105.784071,,
hanoi_stop_9019312618,Đường vào sân Golf Thanh Hà,,20.929351,105.783904,,
hanoi_stop_9019290615,Trước lối rẽ đường vào khu đô thị Thanh Hà,,20.940171,105.784434,,
hanoi_stop_9019290568,Đối diện khu nhà ở Hưng Thịnh,,20.949133,105.786838,,
hanoi_stop_9019290566,Trước ngã tư Mậu Lương - Phúc La 50m,,20.957219,105.789352,,
hanoi_stop_9019312717,Nhà BT01 Bắc Hà,,20.983455,105.788574,,
hanoi_stop_9019312715,Đối diện UBND Phường Mỗ Lao,,20.985696,105.782675,,
hanoi_stop_9019312713,Trước cầu Mỗ Lao 100m,,20.985850,105.780341,,
hanoi_stop_9019312711,Qua nhà chờ BRT Mỗ Lao 30m,,20.988202,105.780046,,
hanoi_stop_9019312709,Qua ngã 4 Trung Văn - Tố Hữu 100m,,20.991777,105.785213,,
hanoi_stop_9019312707,Trung tâm ứng dụng KHCN số 1,,20.994092,105.789376,,
hanoi_stop_9019312705,Công trình cảnh quan Công viên Hồ Phùng Khoang,,20.995724,105.791841,,
hanoi_stop_11542412971,Gần cổng Chùa Đại Bi,,20.658717,105.775487,,
hanoi_stop_11542412972,275 Đại Nghĩa - Thị trấn Đại Nghĩa,,20.682859,105.744716,,
hanoi_stop_11542412973,Trước ngã 3 Bình Đà,,20.887738,105.762621,,
hanoi_stop_11536511328,Trước chung cư HH2 Bắc Hà 70m,,20.997276,105.794053,,
hanoi_stop_12083496440,Tòa HH02E - KĐT Thanh Hà,,20.935094,105.783752,,
hanoi_stop_12579155905,Đối diện Trường Trung học cơ sở Bình Minh,,20.887942,105.769771,,
hanoi_stop_9019312700,Đền Trình,,20.615569,105.785293,,
hanoi_stop_9019312698,Trước 100m Điện Máy Xanh,,20.617746,105.783064,,
hanoi_stop_9019312696,Đối diện nhà văn hóa thôn Hội Xá,,20.619481,105.780752,,
hanoi_stop_9019312691,Đối diện Đồn Công an Hương Sơn,,20.622346,105.777566,,
hanoi_stop_9024366548,Đội 7 Thôn Ngọc Hồi - Km 186+350 Quốc Lộ 1A,,20.922998,105.851616,,
hanoi_stop_9024366550,Đối diện nhà máy thức ăn chăn nuôi Ngọc Hồi,,20.920804,105.852310,,
hanoi_stop_9024366552,Trước trung tâm sửa chữa và bảo hành Hyundai Đông Nam - QL1A,,20.916980,105.852334,,
hanoi_stop_9024366554,Cách đường vào UBND xã Liên Ninh 60m - Km 187+680 Quốc Lộ 1A,,20.911842,105.852421,,
hanoi_stop_9024366556,Đối diện Cây xăng Liên Ninh - Quốc Lộ 1A,,20.907582,105.852632,,
hanoi_stop_9024366558,Qua lối rẽ vào Đình đền làng Yên Phú 100m (Chiều Ga HN-Thường Tín) - Quốc lộ 1A,,20.903393,105.853112,,
hanoi_stop_9024366560,Đường vào Xí Nghiệp 198 - Km 189+780 Quốc Lộ 1A,,20.893500,105.856090,,
hanoi_stop_9024366562,Đường vào Trại tạm giam số 2 - Km 190+380 Quốc Lộ 1A,,20.888282,105.857752,,
hanoi_stop_9024366564,Qua lối rẽ trạm biến áp 500KV (Khu Ga Thường Tín) 50m - Km 191+360 Quốc Lộ 1A,,20.879912,105.860358,,
hanoi_stop_9024366566,165 Thị trấn Thường Tín - Km 192 Quốc Lộ 1A,,20.874509,105.863070,,
hanoi_stop_9024366568,Đường vào Bệnh viện tâm thần Trung ương - Km 192+660 Quốc Lộ 1A,,20.868875,105.865247,,
hanoi_stop_9024366572,Qua BX Thường Tín 50m - Quốc Lộ 1A,,20.863607,105.867012,,
